POS,0x0,9767,1787,1159
POS,0x0,9769,1779,1413
POS,0x0,9732,1788,1396
POS,0x0,9743,1790,743
POS,0x0,9756,1802,240
POS,0x0,9723,1853,1574
POS,0x0,9753,1793,1611
POS,0x0,9788,1818,1395
POS,0x0,9749,1842,1620
POS,0x0,9800,1802,1313
POS,0x0,9746,1804,1575
POS,0x0,9766,1787,12
POS,0x0,9709,1812,-248
POS,0x0,9763,1786,1322
POS,0x0,9804,1751,1122
POS,0x0,9816,1773,1887
POS,0x0,9741,1790,1537
POS,0x0,9737,1803,1177
POS,0x0,9734,1848,5
POS,0x0,9749,1820,1129
POS,0x0,9734,1827,-182
POS,0x0,9735,1816,-120
POS,0x0,9770,1793,161
POS,0x0,9828,1778,1219
POS,0x0,9778,1762,1004
POS,0x0,9750,1805,876
POS,0x0,9758,1791,956
POS,0x0,9761,1832,1626
POS,0x0,9741,1823,847
POS,0x0,9671,1853,1541
POS,0x0,9571,1729,711
POS,0x0,9776,1824,1404
POS,0x0,9760,1804,1197
POS,0x0,9760,1827,939
POS,0x0,9740,1828,34
POS,0x0,9761,1849,1597
POS,0x0,9777,1798,190
POS,0x0,9693,1818,1576
POS,0x0,9783,1842,239
POS,0x0,9754,1809,-28
POS,0x0,9707,1863,1251
POS,0x0,9691,1884,1852
POS,0x0,9747,1860,1795
POS,0x0,9766,1868,1425
POS,0x0,9769,1870,1690
POS,0x0,9789,1839,2273
POS,0x0,9770,1905,2039
POS,0x0,9795,1837,1761
POS,0x0,9759,1818,1422
POS,0x0,9747,1861,1427
POS,0x0,9741,1811,1728
POS,0x0,9735,1851,1476
POS,0x0,9751,1869,1610
POS,0x0,9823,1828,1273
POS,0x0,9786,1839,2009
POS,0x0,9750,1890,2082
POS,0x0,9751,1812,1612
POS,0x0,9733,1819,1197
POS,0x0,9742,1833,1333
POS,0x0,9771,1805,1128
POS,0x0,9783,1797,1179
POS,0x0,9741,1818,1335
POS,0x0,9819,1798,898
POS,0x0,9767,1801,969
POS,0x0,9812,1797,1270
POS,0x0,9782,1757,1080
POS,0x0,9796,1847,1325
POS,0x0,9764,1836,1891
POS,0x0,9776,1848,1617
POS,0x0,9793,1878,1772
POS,0x0,9720,1890,1661
POS,0x0,9729,1850,1257
POS,0x0,9705,1870,1504
POS,0x0,9737,1868,1790
POS,0x0,9716,1888,1868
POS,0x0,9718,1873,1277
POS,0x0,9698,1874,1415
POS,0x0,9699,1889,1234
POS,0x0,9702,1897,1289
POS,0x0,9734,1813,-12
POS,0x0,9760,1827,-37
POS,0x0,9696,1892,1278
POS,0x0,9715,1898,1483
POS,0x0,9754,1827,10
POS,0x0,9776,1814,38
POS,0x0,9764,1831,-176
POS,0x0,9764,1811,46
POS,0x0,9729,1811,-74
POS,0x0,9757,1803,-2
POS,0x0,9745,1790,146
POS,0x0,9734,1798,20
POS,0x0,9737,1829,1203
POS,0x0,9751,1855,1026
POS,0x0,9686,1880,1545
POS,0x0,9783,1787,238
POS,0x0,9729,1869,1681
POS,0x0,9734,1839,1618
POS,0x0,9742,1839,57
POS,0x0,9738,1850,1387
POS,0x0,9692,1863,1152
POS,0x0,9784,1790,115
POS,0x0,9764,1794,59
POS,0x0,9827,1718,-76
POS,0x0,9740,1880,1338
POS,0x0,9813,1783,142
POS,0x0,9725,1800,3
POS,0x0,9787,1811,74
POS,0x0,9762,1844,1642
POS,0x0,9717,1865,1172
POS,0x0,9778,1812,52
POS,0x0,9706,1855,1509
POS,0x0,9727,1874,1506
POS,0x0,9746,1888,1858
POS,0x0,9688,1881,1856
POS,0x0,9763,1842,2148
POS,0x0,9693,1884,1575
POS,0x0,9703,1894,1285
POS,0x0,9729,1876,1538
POS,0x0,9683,1902,1706
POS,0x0,9713,1873,1161
POS,0x0,9719,1896,1528
POS,0x0,9669,1894,1761
POS,0x0,9688,1901,1686
POS,0x0,9748,1863,1641
POS,0x0,9740,1864,1126
POS,0x0,9746,1891,1739
POS,0x0,9732,1869,1662
POS,0x0,9707,1902,1469
POS,0x0,9730,1870,2968
POS,0x0,9713,1865,1215
POS,0x0,9732,1860,1354
POS,0x0,9730,1920,2889
POS,0x0,9688,1916,1588
POS,0x0,9736,1882,1185
POS,0x0,9701,1867,1138
POS,0x0,9710,1894,1556
POS,0x0,9733,1878,1816
POS,0x0,9713,1859,1296
POS,0x0,9769,1808,105
POS,0x0,9726,1873,1215
POS,0x0,9727,1853,1260
POS,0x0,9727,1862,1503
POS,0x0,9711,1863,1461
POS,0x0,9767,1837,77
POS,0x0,9745,1782,104
POS,0x0,9704,1858,1335
POS,0x0,9733,1851,1737
POS,0x0,9687,1850,1457
POS,0x0,9755,1801,26
POS,0x0,9752,1764,89
POS,0x0,9768,1767,-86
POS,0x0,9763,1832,13
POS,0x0,9758,1778,-22
POS,0x0,9695,1883,1207
POS,0x0,9714,1840,1256
POS,0x0,9785,1787,172
POS,0x0,9747,1773,-79
POS,0x0,9772,1813,41
POS,0x0,9763,1812,-62
POS,0x0,9792,1813,105
POS,0x0,9790,1776,60
POS,0x0,9744,1817,-54
POS,0x0,9772,1788,17
POS,0x0,9751,1886,1324
POS,0x0,9781,1821,92
POS,0x0,9749,1812,-66
POS,0x0,9757,1803,-37
POS,0x0,9737,1857,1226
POS,0x0,9740,1842,1038
POS,0x0,9751,1834,1083
POS,0x0,9766,1880,1070
POS,0x0,9717,1803,1087
POS,0x0,9760,1823,116
POS,0x0,9769,1805,224
POS,0x0,9764,1824,112
POS,0x0,9822,1782,182
POS,0x0,9793,1790,545
POS,0x0,9772,1829,1100
POS,0x0,9755,1776,1048
POS,0x0,9778,1787,155
POS,0x0,9760,1815,1485
POS,0x0,9764,1833,1130
POS,0x0,9722,1813,1359
POS,0x0,9784,1719,132
POS,0x0,9816,1768,350
POS,0x0,9777,1769,749
POS,0x0,9792,1796,664
POS,0x0,9803,1748,216
POS,0x0,9804,1770,212
POS,0x0,9781,1801,864
POS,0x0,9830,1747,414
POS,0x0,9798,1816,730
POS,0x0,9794,1779,334
POS,0x0,9795,1789,1096
POS,0x0,9800,1757,213
POS,0x0,9793,1828,1096
POS,0x0,9769,1762,99
POS,0x0,9805,1760,257
POS,0x0,9780,1773,128
POS,0x0,9805,1763,242
POS,0x0,9811,1808,67
POS,0x0,9722,1842,1160
POS,0x0,9803,1787,1202
POS,0x0,9795,1836,1204
POS,0x0,9807,1746,95
POS,0x0,9770,1814,-2
POS,0x0,9808,1806,-59
POS,0x0,9784,1767,-63
POS,0x0,9797,1773,-3
POS,0x0,9754,1789,-75
POS,0x0,9764,1777,78
POS,0x0,9800,1795,-24
POS,0x0,9772,1795,95
POS,0x0,9825,1804,135
POS,0x0,9802,1738,207
POS,0x0,9806,1791,264
POS,0x0,9846,1762,735
POS,0x0,9810,1774,286
POS,0x0,9831,1775,290
POS,0x0,9778,1813,1018
POS,0x0,9777,1774,6
POS,0x0,9791,1763,365
POS,0x0,9786,1835,870
POS,0x0,9803,1768,815
POS,0x0,9787,1772,1021
POS,0x0,9800,1757,213
POS,0x0,9794,1757,0
POS,0x0,9799,1773,186
POS,0x0,9820,1752,471
POS,0x0,9786,1797,765
POS,0x0,9856,1773,478
POS,0x0,9791,1760,444
POS,0x0,9770,1811,1032
POS,0x0,9777,1721,209
POS,0x0,9796,1773,442
POS,0x0,9811,1768,285
POS,0x0,9798,1767,197
POS,0x0,9821,1816,650
POS,0x0,9802,1769,250
POS,0x0,9811,1778,486
POS,0x0,9801,1784,335
POS,0x0,9806,1750,175
POS,0x0,9804,1772,147
POS,0x0,9814,1778,253
POS,0x0,9768,1734,70
POS,0x0,9802,1762,601
POS,0x0,9797,1757,277
POS,0x0,9774,1768,233
POS,0x0,9809,1778,432
POS,0x0,9776,1767,132
POS,0x0,9790,1799,1242
POS,0x0,9741,1839,1133
POS,0x0,9788,1805,706
POS,0x0,9750,1820,1333
POS,0x0,9787,1767,139
POS,0x0,9719,1849,1100
POS,0x0,9787,1758,122
POS,0x0,9727,1828,1019
POS,0x0,9782,1846,1256
POS,0x0,9785,1786,201
POS,0x0,9756,1786,156
POS,0x0,9747,1779,27
POS,0x0,9744,1814,953
POS,0x0,9737,1787,976
POS,0x0,9738,1804,1118
POS,0x0,9789,1761,150
POS,0x0,9762,1786,7
POS,0x0,9775,1814,1167
POS,0x0,9779,1770,1025
POS,0x0,9764,1784,182
POS,0x0,9780,1789,193
POS,0x0,9770,1831,1052
POS,0x0,9760,1794,-35
POS,0x0,9734,1860,1137
POS,0x0,9772,1780,129
POS,0x0,9748,1789,62
POS,0x0,9743,1814,120
POS,0x0,9731,1855,1126
POS,0x0,9757,1811,-30
POS,0x0,9742,1824,965
POS,0x0,9733,1824,1161
POS,0x0,9733,1847,1108
POS,0x0,9738,1864,1458
POS,0x0,9733,1851,1186
POS,0x0,9760,1835,1087
POS,0x0,9758,1794,180
POS,0x0,9785,1834,1279
POS,0x0,9787,1778,234
POS,0x0,9751,1846,1190
POS,0x0,9743,1788,836
POS,0x0,9803,1791,228
POS,0x0,9761,1850,1388
POS,0x0,9769,1784,164
POS,0x0,9757,1802,177
POS,0x0,9767,1782,243
POS,0x0,9744,1824,1369
POS,0x0,9759,1799,1436
POS,0x0,9780,1818,1216
POS,0x0,9729,1799,1240
POS,0x0,9818,1791,268
POS,0x0,9787,1801,1098
POS,0x0,9793,1793,194
POS,0x0,9771,1791,1208
POS,0x0,9757,1827,1310
POS,0x0,9792,1799,662
POS,0x0,9760,1800,1135
POS,0x0,9771,1840,1059
POS,0x0,9766,1834,1030
POS,0x0,9804,1796,808
POS,0x0,9788,1789,990
POS,0x0,9823,1798,749
POS,0x0,9839,1754,785
POS,0x0,9793,1796,1408
POS,0x0,9832,1740,597
POS,0x0,9769,1798,894
POS,0x0,9794,1815,1154
POS,0x0,9796,1797,798
POS,0x0,9825,1727,278
POS,0x0,9791,1749,220
POS,0x0,9840,1758,288
POS,0x0,9823,1765,191
POS,0x0,9772,1778,866
POS,0x0,9808,1752,233
POS,0x0,9777,1774,605
POS,0x0,9808,1721,286
POS,0x0,9802,1780,851
POS,0x0,9816,1759,207
POS,0x0,9807,1759,159
POS,0x0,9773,1775,57
POS,0x0,9772,1808,756
POS,0x0,9789,1756,246
POS,0x0,9768,1754,196
POS,0x0,9769,1755,212
POS,0x0,9769,1815,986
POS,0x0,9776,1779,157
POS,0x0,9812,1735,159
POS,0x0,9789,1776,259
POS,0x0,9790,1768,368
POS,0x0,9754,1845,1331
POS,0x0,9732,1821,1489
POS,0x0,9702,1852,1050
POS,0x0,9808,1767,275
POS,0x0,9734,1839,1635
POS,0x0,9756,1824,1036
POS,0x0,9754,1842,1512
POS,0x0,9768,1797,1380
POS,0x0,9776,1805,183
POS,0x0,9777,1830,1211
POS,0x0,9751,1782,1543
POS,0x0,9721,1789,1577
POS,0x0,9774,1835,1613
POS,0x0,9783,1795,1051
POS,0x0,9792,1810,971
POS,0x0,9774,1764,213
POS,0x0,9794,1798,809
POS,0x0,9784,1800,684
POS,0x0,9799,1802,201
POS,0x0,9803,1797,468
POS,0x0,9771,1823,1374
POS,0x0,9726,1834,1255
POS,0x0,9760,1835,1056
POS,0x0,9802,1812,977
POS,0x0,9749,1788,1171
POS,0x0,9774,1744,243
POS,0x0,9782,1795,1459
POS,0x0,9762,1834,1012
POS,0x0,9759,1772,1023
POS,0x0,9774,1757,693
POS,0x0,9769,1789,1151
POS,0x0,9761,1772,54
POS,0x0,9804,1779,237
POS,0x0,9778,1750,128
POS,0x0,9817,1776,375
POS,0x0,9773,1770,899
POS,0x0,9759,1748,243
POS,0x0,9791,1748,103
POS,0x0,9772,1781,185
POS,0x0,9799,1750,128
POS,0x0,9781,1832,1047
POS,0x0,9755,1728,244
POS,0x0,9781,1793,172
POS,0x0,9772,1738,191
POS,0x0,9749,1724,193
POS,0x0,9747,1743,1169
POS,0x0,9810,1762,220
POS,0x0,9779,1819,1054
POS,0x0,9784,1764,140
POS,0x0,9817,1781,260
POS,0x0,9737,1790,1041
POS,0x0,9777,1720,245
POS,0x0,9782,1805,794
POS,0x0,9734,1818,1213
POS,0x0,9733,1795,1237
POS,0x0,9793,1808,1043
POS,0x0,9782,1806,856
POS,0x0,9754,1791,1252
POS,0x0,9787,1803,1393
POS,0x0,9809,1818,1221
POS,0x0,9765,1813,1527
POS,0x0,9762,1841,1354
POS,0x0,9778,1809,1080
POS,0x0,9759,1800,1054
POS,0x0,9772,1835,1481
POS,0x0,9763,1853,1161
POS,0x0,9776,1804,1022
POS,0x0,9799,1788,1049
POS,0x0,9797,1816,1207
POS,0x0,9784,1780,980
POS,0x0,9764,1811,925
POS,0x0,9746,1788,1051
POS,0x0,9812,1776,105
POS,0x0,9766,1712,5
POS,0x0,9784,1785,648
POS,0x0,9768,1756,145
POS,0x0,9767,1742,124
POS,0x0,9812,1737,619
POS,0x0,9788,1791,619
POS,0x0,9802,1746,473
POS,0x0,9826,1755,908
POS,0x0,9826,1753,858
POS,0x0,9839,1756,866
POS,0x0,9782,1764,1461
POS,0x0,9839,1758,535
POS,0x0,9783,1777,962
POS,0x0,9821,1762,1399
POS,0x0,9798,1776,650
POS,0x0,9804,1780,1049
POS,0x0,9823,1754,833
POS,0x0,9794,1787,1245
POS,0x0,9813,1793,1121
POS,0x0,9775,1781,864
POS,0x0,9742,1792,1559
POS,0x0,9755,1808,1327
POS,0x0,9798,1805,882
POS,0x0,9734,1794,1069
POS,0x0,9756,1810,709
POS,0x0,9787,1814,1558
POS,0x0,9764,1827,1070
POS,0x0,9767,1830,1388
POS,0x0,9799,1809,221
POS,0x0,9757,1851,1325
POS,0x0,9864,1714,564
POS,0x0,9820,1782,959
POS,0x0,9816,1761,520
POS,0x0,9828,1734,430
POS,0x0,9809,1773,936
POS,0x0,9799,1812,1003
POS,0x0,9830,1749,963
POS,0x0,9805,1762,956
POS,0x0,9792,1742,959
POS,0x0,9838,1741,593
POS,0x0,9805,1772,1161
POS,0x0,9841,1746,752
POS,0x0,9757,1782,1017
POS,0x0,9817,1770,861
POS,0x0,9784,1760,891
POS,0x0,9795,1743,1698
POS,0x0,9809,1791,1466
POS,0x0,9795,1819,1290
POS,0x0,9819,1797,1354
POS,0x0,9834,1755,761
POS,0x0,9810,1797,1033
POS,0x0,9778,1806,1355
POS,0x0,9795,1789,680
POS,0x0,9838,1680,212
POS,0x0,9858,1764,664
POS,0x0,9812,1820,713
POS,0x0,9846,1740,290
POS,0x0,9856,1778,828
POS,0x0,9852,1750,806
POS,0x0,9818,1732,1113
POS,0x0,9797,1748,873
POS,0x0,9832,1746,646
POS,0x0,9817,1762,842
POS,0x0,9803,1754,924
POS,0x0,9823,1789,1087
POS,0x0,9798,1787,1003
POS,0x0,9753,1789,1142
POS,0x0,9785,1783,891
POS,0x0,9772,1780,1282
POS,0x0,9759,1742,66
POS,0x0,9798,1799,738
POS,0x0,9779,1787,1318
POS,0x0,9778,1780,1089
POS,0x0,9790,1843,1000
POS,0x0,9789,1837,1226
POS,0x0,9757,1860,1780
POS,0x0,9788,1795,915
POS,0x0,9757,1825,1253
POS,0x0,9744,1837,1574
POS,0x0,9753,1797,1627
POS,0x0,9733,1827,1277
POS,0x0,9762,1853,1578
POS,0x0,9773,1835,1534
POS,0x0,9793,1821,1524
POS,0x0,9792,1776,1461
POS,0x0,9801,1799,1259
POS,0x0,9755,1823,1567
POS,0x0,9824,1791,182
POS,0x0,9810,1788,1441
POS,0x0,9768,1827,1142
POS,0x0,9771,1820,1836
POS,0x0,9815,1816,820
POS,0x0,9801,1835,1989
POS,0x0,9835,1757,228
POS,0x0,9750,1811,936
POS,0x0,9788,1780,1052
POS,0x0,9837,1723,495
POS,0x0,9772,1777,897
POS,0x0,9830,1771,387
POS,0x0,9814,1726,619
POS,0x0,9777,1776,422
POS,0x0,9736,1778,8
POS,0x0,9773,1740,278
POS,0x0,9748,1751,-15
POS,0x0,9778,1767,1031
POS,0x0,9758,1783,852
POS,0x0,9788,1841,1663
POS,0x0,9795,1791,1626
POS,0x0,9761,1778,1611
POS,0x0,9800,1768,1506
POS,0x0,9816,1792,1873
POS,0x0,9711,1851,2066
POS,0x0,9760,1827,1369
POS,0x0,9773,1852,1529
